EVRG.OQ,TER.OQ,RTX.N,CI.N,KR.N,TRMB.OQ,PAYX.OQ,UNH.N,SYK.N,AVY.N,TROW.OQ,ADM.N,OXY.N,FITB.OQ,SCHW.N
-0.0102719033422563,0.1820512820551579,0.158924731164944,-0.121157323696273,-0.0073051948277481,0.154098360671853,0.0209069670700759,-0.0112781955030916,0.0631379962125529,-0.0213485521013543,-0.0525597269436276,0.10643367751267,0.0402629416532087,-0.0823031880166795,0.119999999984224
0.0531135531158127,0.208676789594366,0.121410505950057,0.251440329226753,0.0351594440057614,-0.0409090908988582,0.0920149719130319,0.0866920152144978,-0.0236486486374671,0.1658747300316549,0.14193083572815,0.108608971340064,-0.0126382306469154,0.0650478553918574,0.115705788330953
0.0146354724179731,0.0818377602316633,0.0735880398583746,0.0191864163938034,-0.175750394946752,-0.0396919431317738,-0.0045701228266686,-0.0095171448646093,0.0648500513925825,0.0536088504695042,0.100706129863118,-0.0675763482733056,0.0716490017800981,0.0244360403587843,0.0772980501391598
-0.0377906976802379,-0.0092899800718591,0.0634380318812104,-0.0070156502854268,-0.0129372304693832,-0.0734114743883749,0.056312269293489,0.0505864066438311,0.0063388726997808,0.0525384751498823,0.082061618192047,-0.0285714285755834,-0.0218620429502242,0.0313060492380179,-0.0711053652315894
0.0271903323071858,0.1222371064902669,0.065119361801383,-0.0249999999996046,0.0752427184569018,-0.134487350200655,0.0068119890921964,-0.0250168123686006,0.046986721149648,0.0756302521116443,0.0593400745214221,-0.0026842449799685,0.0342967244702528,0.00806324109678,-0.0918332165085353
0.0260683760919256,0.17666368247949,0.0171350239917067,0.1341786665195879,0.0004514672446598,0.279230769234208,0.074424898501966,0.0546338230856458,-0.019024390240385,-0.0414676759634953,-0.0182606056301607,0.0057761733053369,0.0956092135611566,0.06195427676664,0.0038343558290499
0.0139941690813403,-0.16434187168386,-0.0543126684486459,0.0750567117031121,0.0275270758130692,-0.0024052916186457,-0.0568396713912644,0.149044752694949,-0.113044919599192,0.0494838603824261,-0.0991523246625076,-0.0473797559073586,-0.0137221269340101,0.0164493183025023,-0.129870129846633
-0.0264519839045295,-0.1781487101447779,-0.0151132198931504,-0.0270642201634024,-0.018445322800688,0.0831826401226838,-0.0717921242784373,0.0340507914701624,0.0196225004429731,0.0206088992857614,0.029654975762808,0.100430850884422,0.0386086956571887,-0.0498614958427184,0.0626226914228252
-0.07640988797225,-0.132200886261864,-0.0140845070140818,-0.0784110887440198,-0.1096196868156119,-0.137451307730568,-0.0969696969720644,0.0082599118742408,-0.0192448680354911,-0.0351222115258562,-0.0850869915390185,-0.120962199311919,0.0128192120647213,0.0263601037059209,-0.0736145574763922
-0.236482084698532,-0.361702127670176,0.0235640648238302,-0.0761650585065773,-0.0211055276589267,-0.155483870975327,-0.15560023193821,-0.0424904424048257,-0.0540085965241653,-0.008605577706548,-0.17791970803103,-0.0852228303363923,-0.0966988996030653,-0.008702175523889,-0.200892857154534
0.0409556314075232,-0.156666666656021,-0.142050053844654,-0.0542222222402954,-0.071868583145656,0.0695187165549545,-0.1106043329393419,0.0078713210178507,0.113591465816514,0.0199324867212547,0.0466148723751589,0.0471601409182247,0.0963455149333294,0.0143786892963734,0.0271693385717064
-0.153633687390375,-0.241106719364546,-0.0488297693188983,-0.165316090328553,-0.220132743363437,-0.292857142842019,0.037179487187058,-0.0127900396305659,0.0218201170768169,-0.0972750316558217,-0.112201585082907,0.0262510254537347,-0.0362884516536523,-0.0826108729771723,-0.0522875816971876
0.0785288270399116,0.261458333303958,0.0916976456020868,-0.489187279152982,0.0524822695198273,0.323131313142725,0.192109527200985,0.0427654207535981,0.0954861110894925,0.0923130923115398,0.131009615400375,0.0887290167707846,0.0052854122574059,0.0370733300797204,0.0551724137990552
0.0626728110798798,0.35342691991284,0.0169719211568589,0.204482567789158,0.0599730458113803,0.0687838766400113,0.0131852879964653,-0.104452996147888,-0.0198098256601417,0.0353470437076506,0.0765143464489446,-0.0170214924544264,-0.02383456012586,-0.1181102362332059,0.258464782836645
-0.119164398709727,-0.206223306898544,-0.0084840723363587,-0.0481381113675606,-0.017800381449096,-0.1078571428582639,-0.044520547949918,0.0251688152107327,0.0871921853505426,-0.0467771338217237,-0.0969210119076502,-0.0697674418762237,0.0306910539173111,0.0501881066392642,-0.0597920277416832
0.127272727266116,-0.201383551112497,0.0264772360357337,0.0620136186776425,-0.0233009708630548,0.307445956746234,-0.0934815084920422,0.0526946108067159,-0.10250297973034,-0.0243942370703489,-0.0197947214253011,-0.0282258064463657,0.0267135325200996,-0.0888129803728194,-0.150230414746687
0.11559139786822,0.11549566891388,-0.0749099586489695,-0.0160293107354471,-0.123923127888234,0.0257195346111905,0.0413026211326546,-0.0568828213906988,0.082337317402869,-0.0367511327293676,-0.0381451009792212,-0.090972373869426,0.0236220472401587,-0.0044985941995875,-0.142097202715951
-0.0113822419795843,0.0043140638490062,-0.0136565380579352,0.0723481838316324,-0.0052950075649303,0.130746268661814,0.0476735316596799,0.106150144421544,0.0529141104236738,0.0286856986314232,0.0608042944664575,-0.0091743119402294,0.0106475477037198,-0.0512964531263331,-0.0860759493723877
0.160066006605559,-0.0034364261237105,0.0697473174056702,0.143919510091369,0.0874524714634581,0.333157338999231,0.137633151242967,0.0050179993117349,-0.0238892935100221,-0.0964717913665696,0.1254102289686479,0.025925925929533,-0.0036715620824468,-0.0169525329153585,0.195290858720577
0.1322901849220309,0.4784482758699599,0.108612919983525,0.0726577438034286,0.122377622375078,0.0665346534649043,-0.0199100835044561,0.0413546075994893,0.0049246381125236,0.0465949820679299,0.2031454783625099,0.086299056713649,0.130318257958729,0.166565226181764,0.125334388053995
0.0315258620492913,0.0093294460385735,0.0378021978252581,-0.157908963156087,0.0392523364618593,-0.14853323430688,-0.0396461336922971,0.0475297060760895,0.0301455301595246,-0.0893223831374862,0.0326626277623854,0.0751879699325009,0.0021093010538422,0.0021761197659149,0.040206185545083
0.0357362908144936,-0.0496822645742418,0.0621205703703775,-0.0034086067367743,0.0161870503530126,0.192760575672844,0.1137806237918,0.0366169154153517,0.1030704915704349,0.0749003984062622,0.0752317880747047,0.0209790210021996,-0.0256333830006275,-0.0406348099113801,0.0317145688733316
