ETR.N,HSIC.OQ,BRKb.N,MAR.OQ,PEG.N,COST.OQ,BIO.N,AXP.N,AEP.OQ,MCHP.OQ,SBUX.OQ,HD.N,ARE.N,EMR.N,RCL.N
0.105504141600939,-0.0172043010858756,0.0395555555474185,-0.0753899480265111,0.095331214852115,-0.097297297291584,-0.15947242206205,-0.0683651804772724,0.114054723723682,-0.205821205819398,-0.0463078848558254,-0.118257261411306,0.0576601671145314,-0.1149744565662559,0.0840636759796197
-0.0213752253278966,0.286652078766951,-0.0696879008157397,-0.0337336316025983,-0.0249608826210439,-0.0598802394921806,0.0271041369502043,-0.0587967183378945,-0.0113588556893529,0.0602094240937809,-0.1089238845060319,0.0150984184908198,-0.0057940479114475,-0.0732436472156609,-0.184070796470237
0.0657894736829221,0.045442176874529,0.0454963235345448,0.114133074306905,0.0759962928585567,-0.110063694266782,0.138888888890518,0.0298738499110777,0.049787234035312,0.142913580236533,-0.0880706921984297,0.0928074246158703,-0.0045945390637151,0.0750000000115966,-0.115835141009689
0.0746666666374687,-0.0174388339370142,-0.0013186813311609,0.0322580645231176,0.107019810503812,0.113942170082516,0.051219512202057,-0.0075400565327871,0.0303252617731105,-0.206705841682998,0.0087855297084964,0.0464968152657916,-0.0191271551776125,0.0218950840851735,0.053974484776755
-0.111342592578379,0.0132450331066238,0.012323943645419,0.0009746602672846,-0.0385009297216498,0.0557697249908309,0.155452436192386,-0.0788224121496212,-0.0802788844666194,0.456644880170503,0.17827868852293,-0.0548502489880791,0.0931062894949227,-0.106483532726514,0.0356001266909715
-0.0231831206025638,-0.0326797385598299,-0.00173913042821,0.0086607519851715,-0.0429447852782355,0.047955209378747,-0.0162650602485259,0.0415149774523422,-0.0253411306181178,0.0858510320023913,-0.215652173922293,0.0820622986087647,-0.0008651291487102,-0.051900826441062,0.0687471732163409
0.035771337758004,-0.0183783783755926,0.0069686411251608,-0.0816753926669324,-0.010683760697182,-0.131010452971365,0.137987344357433,-0.0969501611608846,0.0309024482160827,-0.0168044077052921,-0.0648558758266014,-0.0869888503380787,0.0175572518877198,-0.0591107844258969,-0.0122725349075087
-0.0768431983507379,0.0627753303870844,0.0077854671270987,-0.236760402062298,-0.0701934443982841,-0.0494520182085807,-0.156950672642644,-0.202086765528056,-0.0554948656127644,-0.2490893807868479,-0.114404267929796,-0.164961915137254,-0.0135033758443667,-0.122014925380296,-0.540274207376626
0.0925196850457468,-0.125647668390154,0.0103004291841004,-0.0619760479076961,-0.0749706227922807,0.0638357705167314,0.319148936198778,0.0154383079511414,-0.0307656719796454,0.164925373137615,0.145917001351862,-0.0036486838715886,0.0308484080373915,0.0416489587821185,0.0251630941218177
-0.0420729389685749,0.191111111125383,-0.0089209855506885,0.200766038933685,0.0302337398393429,0.0806238435121696,0.0177419354777701,0.118246687057295,-0.0020115922349586,0.156630365160702,0.0350467289636287,0.221915191272814,0.0318407960182305,0.110801364742222,0.40999999998709
0.0598915989090218,-0.0788557213762261,0.0822974710774614,0.0822764669392537,0.0541139622559448,0.0856164383392328,0.0031695721162361,0.0844728046412729,0.0552727272616948,0.0728330102745853,0.0750564334004358,0.0932276039466267,-0.0091610414607009,0.0562338142683556,0.0529845091558595
0.0529276399812157,0.239265460413924,-0.0285148514941109,0.0031980319877726,-0.0026072528894537,0.0365029292262546,-0.0966824644453618,0.0067226972498846,-0.0411210659586554,-0.0271037687115047,0.247769028856961,-0.0180356792852371,-0.0047433057211523,0.0147110332807585,0.114814814803807
0.0103233838004502,-0.0627587709792653,-0.0114145943917067,-0.0321235900150012,0.0021387832689843,-0.103043478246223,0.1446309898716,0.0167364016956961,0.0661455531260768,-0.0931281507167349,-0.0319730752991221,-0.0017967658162092,0.0222496909820684,0.0005263477571479,0.023255813961051
0.0515988371965474,0.0241804231565375,-0.0230927834893955,0.138839625013396,0.0993941876640693,-0.0349006301439553,0.147440794480814,0.123731138533603,0.0510832383164612,0.2238150965026689,0.0052151238697142,-0.0267946225578956,0.0785973397851565,-0.0034728251126681,0.2277919501389639
0.0688781386772996,0.0803632236098803,0.0270156184233759,-0.0210299126027349,0.0120087336386008,0.009542943265427,0.286284953414142,0.0032474645427282,-0.0062920372976847,0.0638297872324085,-0.0134025075524242,-0.0460810532876486,0.0362996489224061,-0.0696985537630932,0.0461197339325774
-0.0452381270180023,0.0418155074668758,0.0160295930902261,-0.0796540737513483,-0.0230852211396511,-0.0231343283427095,-0.0836438923205735,0.0365764447621826,-0.0548508100952348,0.0078661763951202,0.0639789658109867,-0.100927323724001,0.0175054704205189,0.0906841878436788,-0.0457821110589762
