CL.N,STE.N,AVB.N,FI.N,CAT.N,PLD.N,NTAP.OQ,PARA.OQ,WAB.N,LIN.OQ,ED.N,BKNG.OQ,PGR.N,AJG.N,LRCX.OQ
-0.0083112958041581,-0.0806587225261712,-0.0402010050369295,0.0112688753756152,0.0293081061160234,-0.0360948032303701,-0.0693845550815033,0.0170083911138028,0.064689257691575,-0.022069244782138,-0.0141422651415837,-0.134863123992714,-0.0329019961835887,0.0240229473050708,0.1142355009009929
0.0055238095214169,-0.0461106656200946,0.0283279373241339,0.0222866057761726,0.0587493241974083,0.0128581096531968,1.3375970000000002e-11,-0.0288320094169705,0.0492307692278617,-0.0039314133608627,0.034960562767282,-0.100977198685194,0.087046038653819,0.018577883340186,-0.0388012618407897
0.0087619047614035,-0.0411937788955471,0.0064177363008501,-0.0477436232620954,-0.100709156864897,-0.0160356347423506,0.152485256943686,-0.0617994547091728,-0.0029325513244118,0.030878364259018,-0.0628218331483181,-0.0181159420146431,0.105373675680493,0.0211732037432051,0.107318674100623
0.0294561933371578,0.103051924131849,0.0602898550683571,0.0418956043845657,0.0986879634892379,0.0583974649046584,0.0643274853724476,0.0806684788709135,-0.050026298264555,0.0524185387524036,0.0135851587221305,0.266209804965798,0.0619981003502312,0.0350101971235426,0.112625963236337
0.0060528246477042,-0.0039808917293292,-0.0163705651709048,-0.049219951638402,-0.0001730702688161,0.0515397775994184,-0.0728021978195005,-0.0239520958255035,0.0414246999507735,0.0219270030719476,0.0173473869433674,-0.0707743547045223,-0.0502555759531172,0.0232961156130833,-0.0495471497108955
0.0061285450629944,0.0791366906507289,0.114621848728095,0.0164085971931598,0.180099802751567,0.0616229408155251,0.155555555536257,0.0864865768477088,0.173605947951593,-0.0052870090536725,0.0146773149128052,-0.0120967741997005,-0.100530912850639,-0.0556994818591877,0.301289237687083
-0.0074694844309248,-0.0811563383248462,0.035383996805441,-0.056389267859832,0.0762886597811439,0.027777777773955,0.0628205128039808,-0.0578054567062508,0.0465885707072838,0.0246772968849569,-0.01192737989006,0.113378684797003,0.0229436405224093,0.0113168724473915,-0.0717208701384056
0.0480910425855743,-0.0036334275394336,0.0667212061764637,0.0253012048322174,-0.0173782156602384,0.0115563839532695,0.086550060322736,-0.0196238757226212,-0.013018468052907,0.0263330688457903,-0.0516677567155288,0.0118126272948556,-0.0294070579307841,-0.0467698531755998,-0.002320185655631
0.0411952975982045,-0.0672609400350878,-0.0128322639798296,0.0594594594579312,0.0581095921566648,-0.0788649345741768,0.0288648348629088,0.0621351125758094,0.1205521472240969,0.017769718932996,-0.0087356322007924,-0.016103059584886,0.0409553040498223,-0.0133045667121323,0.136744186049259
0.0206359945951354,-0.0100250157097336,-0.0129990714886052,-0.0428127772990251,-0.0368365460624303,-0.0112022404464063,-0.136768276207127,0.0172752257391182,-0.0424619659265886,-0.0611081417878009,0.0365544107991913,0.272504091668013,0.0080162167335009,-0.0313411078550658,-0.0836743044149739
-0.0072920119569608,0.0048351648470747,0.0482108114115551,0.0512166859981651,0.020973269374486,0.0226583046693647,0.103124999984949,0.0510524998277997,0.0694881326717371,0.0294100083882297,0.0077097505885308,-0.0398713826569439,-0.0597049949628068,-0.0352796688631112,0.040857334235882
-0.0045788990327522,0.0135608049117832,0.0569517266300395,-0.0374779541270791,-0.0443602876442002,0.0371909000956283,-0.158923512747854,0.014048059157056,-0.28983957220369,0.015555555563971,0.0546804680685642,-0.0997990623084333,-0.0591209646016833,0.0722178374226161,-0.10789360789305
0.0091031692301222,0.0281501083555245,0.034895655133526,0.0116811726928989,-0.063778749820018,0.0648483692628434,0.153250252594137,0.0480267214207678,0.0625276505554121,0.0468636032092205,-0.0017803856849492,0.24218750001583,0.0165357585981609,-0.0136179609770246,0.0288530896906469
0.0374206481684611,0.0117746004986499,0.0014999411723735,0.0661082182410062,-0.0082893744945634,-0.0128962923182673,0.0808995327078035,-0.0133099824683187,-0.0382842963543241,0.0349597383934252,-5.50804e-12,0.10182689427248,-0.0016681341979546,0.0062146642530276,0.0593596634601172
0.0355397229169754,0.0128844555395189,0.0885382059757702,0.0490550010610804,-0.0733452882151039,0.0598802395185366,-0.0137800594332863,0.027334043314819,0.157021747139284,0.0184246112136737,0.0465367965317619,0.0951345474120482,-0.0150774246108282,0.0442444694365143,0.0908890359321235
