APD.N,BIO.N,BEN.N,KIM.N,CTAS.OQ,WMB.N,HSY.N,FE.N,TROW.OQ,EFX.N,AMAT.OQ,SYK.N,XRAY.OQ,CPRT.OQ,MTB.N
0.0422368643370532,0.0299511002485102,0.047760876498991,0.0938279301766132,0.0344827586191834,0.0289167026250843,-0.0733031674110654,0.022657685232143,0.0610856587301667,0.0078905838894283,0.0618729096853422,0.1231150123875299,0.0001862544297315,0.0923677363284054,-0.006877579098881
0.0400389042149256,-0.149703264104426,0.0424365482220899,0.0239384440103259,-0.0271288414264798,-0.0952181207993538,0.0036372120856405,0.0290422255561127,0.0045793536541491,-0.0428195261643451,-0.035844779020811,-0.0737474949919817,0.0612662942164008,0.0258038904516205,0.0419795569879611
0.052605812382017,0.0879427673722115,-0.0810420418186656,0.131088227124664,0.0372353370701135,-0.0046373397150887,0.0211143694845579,-0.0426781519132574,0.0223671259901108,0.0163755458302677,-0.0452562704430677,-0.0406750324608223,0.0216000848917257,0.0623065015133151,0.0154804270627706
0.019794612263099,0.0490777867139907,-0.0118845500788582,-0.0787352371500467,-0.015016424208957,0.0252454418105119,0.0212521539421149,0.0370143149108166,0.0764608106431497,0.0349087003335142,0.0251284979969923,-0.0133062697353061,0.0261392949441018,-0.0218579234982719,0.0460837567679135
-0.0535610040902192,0.0154410640633551,-0.0340420962306114,-0.0344734715932658,0.0090519294990911,0.0305517555747763,0.071596948810536,0.0428404405048878,-0.0604584867620828,-0.0627919045058546,-0.0552998915144634,0.0034285714129633,0.0021786492410449,0.0219739292347154,-0.0309575265370448
-0.0090398662151517,-0.0222824450513451,-0.0335742067370996,0.0178521617742643,-0.0613786591151483,0.0379351008822226,-0.0323317518918478,0.034147272040151,-0.0404220487481064,-0.0482261640828541,-0.0372560615072086,-0.0407744874807632,0.0139705451031961,-0.104956268220364,0.0245004343744646
0.0001564455497493,0.0146288882129433,0.0534500633594004,0.0849723680736734,-0.112173038222179,0.0380993150759976,-0.0018158707097477,0.0330197380357792,0.0925681036825089,-0.0599883518027392,-0.0331695331423865,0.0807409166579252,0.0330033003470849,0.0846905537557943,0.0339213025558169
0.0369153761795617,0.114129609942521,0.076107162394818,0.0588685015263341,0.0490084985749541,0.0193844574076123,-0.0134224326648798,0.0270916096634615,0.0665698377642905,-0.0139498054056728,0.0758444869430537,0.055372445581441,0.0408945686858262,0.0536786786733763,0.0093564290654959
0.0062664255795557,-0.0365072878508948,0.0745859160615214,0.0317689530488414,0.102619497715097,-0.0308566788580453,-0.0094514455271353,-0.0210304942083769,0.0892273933543092,0.154765649582637,0.050355450243927,0.0324797002034332,-0.0747563062648938,0.0042750267196072,-0.020414829343024
0.0497212596102492,0.0380319525005459,0.0788638933931464,0.045188613728913,0.0139603232926102,0.0234604105363792,-0.0101028998955984,0.0535266738295101,-0.0112852664578001,0.0359575047445684,-0.0191765369378715,0.0544464609794725,0.0388575224297902,0.0262504434302697,0.0154218072811418
