INCY.OQ,COP.N,MAR.OQ,WAB.N,ANSS.OQ,BAC.N,ROL.N,BKNG.OQ,KMX.N,SYY.N,APH.N,PPL.N,EG.N,AMD.OQ,BFb.N
-0.0324748040067714,0.0519786234803854,0.0054066230826563,-0.0251887011006998,0.0574440052519578,0.0056469432834496,-0.0795160187291765,0.204081632660219,0.019490254901305,0.0453466912673168,-0.0638716512784029,0.0177165354213313,0.0283390612766368,0.0094212651351126,0.0460286876625994
-0.0381944444296784,0.0136489037204341,-0.0449057680851878,-0.101577287075369,-0.0097184151541254,-0.0019028312139545,0.109341368907383,0.171664493706852,-0.141176470594685,-0.0118537200708306,-0.0396119644569838,-0.0113516912772829,-0.0223137658885443,0.0819999999831649,-0.0202993012138765
-0.0445246690620702,0.0213436470176641,0.108343125726914,0.144662921353546,-0.0676899848756758,-0.0060508767664044,-0.0783857198350551,-0.101261127590959,-0.112328767110869,-0.0204865556749014,0.0643097642962092,-0.0603070175348991,-0.0030430711787943,-0.1238447319782189,-0.0167855644214968
-0.0969773299972909,0.0346177755000787,0.0460135708343079,0.0122733053903883,0.16275303643621,0.0327991054730976,0.0295771882842977,0.0813041683692974,-0.1176697530872339,-0.0196078431474447,0.0313192027945668,0.0070011668870255,-0.037907379860835,0.093530239086668,0.0253947930031695
0.0655509065438358,0.0403654711629859,0.0128731821345067,0.0939963614309545,0.0909935004552379,0.0277197039308335,-0.0565805658127662,0.0278625953923237,-0.0437254044411156,-0.0399999999828248,0.0220858895797691,0.0740342731452455,-0.018204031767614,0.022508038576055,0.0089360522855195
-0.1950261780027539,0.0382990611853751,-0.0216519646919724,0.0088691796016018,0.0093617021166774,0.0046088395238543,0.0060843111762856,-0.120683252881756,-0.0489254686696306,-0.0395873989476742,-0.0567226890804007,0.009803921550491,-0.0856147336898673,-0.214465408781515,-0.0364615703340047
0.110569105693135,-0.0550971181901041,-0.0276639344282701,-0.0593335024743506,-0.0493254637156026,0.0582284437125657,0.0118270374388143,-0.118243243233067,-0.0586538461627499,-0.0670537009986872,-0.0435889278059088,0.0319309600963127,-0.0438241582256514,-0.0848678943101216,0.0210707374824139
0.409956076153786,0.113126427492579,0.0969717310516593,0.0923436586680161,0.102660753852401,-0.0267518668082617,0.0398116438325384,0.0617816091805157,0.1006128702763679,-0.0650387886420243,0.13972055888306,-0.0050987473658321,0.0594355758087654,0.1373578302815229,-0.0313928998251456
0.0799584631529608,0.0236138610043928,0.0486913009968928,0.0845371856470123,0.109993967409886,0.0336948996140576,0.084808563182748,-0.100586377997315,0.2222737818883799,0.0785427807157322,0.0020431990704334,0.1021619329931979,0.0678057311824714,0.293846153850667,-0.0196506550034196
-0.0125000000068562,0.0792314079083116,0.0433106992276953,0.015273297656906,0.111956521759653,0.0330430899745573,-0.0662017169576563,0.1970912738320319,0.0573272589099925,0.0768515649091799,0.022720652499619,-0.0009615384440525,0.0630142946569283,0.265160523193499,0.0694877505676141
-0.0272638753625549,-0.0457193098220311,0.109346412066811,0.0364608653342209,0.0446399478745203,0.0253698614673685,0.0720977596973624,-0.0117302052721797,0.1149012567419909,0.0984172661805611,0.0464255197845,0.0339729747953101,0.0627744155722352,0.0347744360848854,0.0189555070363425
-0.103103103097775,0.0686398710076246,0.0031756112916683,-0.12570356471776,0.0074859637932005,-0.0131942966588842,-0.0577507598888275,-0.0423908435727855,-0.0682769726269057,-0.0800755637483573,0.0704953728867266,0.0135135135178839,-0.0297007592520927,-0.282470481393433,-0.009244042719923
-0.025669642855816,0.201097362994404,0.0145615701174869,-0.0117857443262697,0.113312693500028,0.0060383868832281,0.0320815830232952,-0.0053120849964508,0.1406844106352379,-0.0157277666804471,0.0144927535903792,0.0099999999852944,-0.0003452243836668,0.104430379728466,0.0553597346058943
-0.217640320719571,-0.0275047344048318,0.0444322941446065,0.11298207497295,-0.0486651835272598,-0.0455277019555056,0.0932601334220922,0.1214953271326339,-0.0454545454677181,0.044388507345195,-0.0709848667892791,-0.0017535371786067,-0.0190136705026587,-0.0762177650463207,0.0805634086796634
-0.0424597364492069,-0.0277262611303439,-0.0614717319804491,-0.0239141044373394,-0.11020169542207,0.0213151927271815,0.0612903225776984,0.0063492063467505,-0.133968253969451,-0.0335195530662994,0.0647948163982699,0.0050009260893877,-0.0341910468807465,-0.117245657570509,0.0136986301505
0.166666666681074,0.0348733932270491,0.076334661377554,0.0355219364562459,0.0952693824080129,0.0284191829581188,0.03600541674902,-0.0555993691123936,-0.0641495601108819,0.0739884393115098,0.0747971602462578,0.0598967932196102,0.0900388420281372,0.152494729437431,0.0742342342364957
-0.0629095674990789,0.0662091987940294,0.01160963632107,0.0376811594324002,0.0650869825890645,-0.0057579072529286,-0.0176470588376428,-0.0258872651300903,0.0438699568883836,-0.0220284554779017,-0.0516990823805246,0.0407934978950106,0.0392222594825085,0.0573170731545365,0.0182938674205786
0.114685314666827,0.0941319030869724,0.0036646144722765,0.13733705775052,0.0239369191566847,-0.0440692830473666,0.0424151696694857,0.0647235319471975,0.0964352720527175,-0.0035921525486755,0.108787652472832,0.0370495116260594,0.0473118279712386,0.158016147639934,-0.0332451207410074
