OMC.N,TSN.N,LEN.N,GE.N,CMA.N,DHR.N,XEL.OQ,ACGL.OQ,IVZ.N,POOL.OQ,TRMB.OQ,BBY.N,IT.N,SHW.N,TXN.OQ
-0.0092211838050205,0.0382271468165538,-0.132889135665783,-0.0186762778648892,-0.0495213549215346,-0.0091035664948554,-0.0606400898492988,-0.0440161789235952,-0.115664243240921,0.0791733762558958,0.0924552987044458,0.0508963372017595,0.0248927038662419,-0.0098881082349577,-0.140316165673788
0.0045277323595081,0.0971215883276957,-0.0177008904273736,0.0390651085307128,0.096455549096583,0.0166450497286467,0.0155409444260954,-0.0398208063711627,0.0142002989706265,0.0035561765617475,0.0786427145765083,-0.0274654377944448,0.025963149078436,0.0374062381654787,0.0402390438205924
-0.0471552803403434,0.0209551656992732,-0.0257080610002631,0.0473897836725095,-0.0214176283426741,0.102813698456813,-0.0042672160101405,0.0336962156522667,0.0243183492974162,0.1180124223660789,0.0284974093445178,-0.0382865807232302,0.0791836734976048,0.0572519083971366,-0.0739180390514887
-0.050994860980273,-0.0902147971380284,-0.0456171735480483,0.0262345679204676,0.0654154518913359,-0.0231436836849321,0.023339317803349,-0.0346038114687751,-0.242446043159912,-0.0837777777880932,-0.0007196833387366,-0.0489202430364641,-0.0506807866810104,-0.0281588447672069,-0.116963049874936
-0.0445709525150933,-0.133234983994913,0.0762635466779025,-0.0138345864691605,0.0287326834126904,0.015202369196649,0.0321637426933006,-0.0493506493550332,0.0056980057095563,0.0257414708892283,-0.0082823190844721,-0.0340531561601619,-0.0478087649171007,0.0271380058684074,-0.083919362428643
0.065129024402131,-0.0279126213553945,0.0393013100384616,0.0302213331939349,-0.0047614917350873,-0.0024297593536006,-0.0069337182499123,0.063934426228841,0.0441866346654161,-0.0493012575297295,0.147421931734783,0.16595012899146,-0.0217573221653365,0.0644067796757244,0.0890481064429942
0.0799343005620783,-0.0948813982489618,-0.0550420168012383,0.0160810006206395,0.0363942712442042,0.0750780031536107,-0.0127020785412346,-0.0351823317862702,-0.0027347310652625,0.0916230366649791,-0.0920886076235433,0.0939989793086519,0.0179640718618395,-0.0282074613400173,0.150146286790536
0.0266159695620363,0.133068550042503,0.0019398762789104,0.0363423212185348,-0.0001625751972034,0.0317431525376242,0.0561403508545131,0.0367314346629071,0.13528336379987,0.0825421603618068,0.100383408833606,-0.0479567713627731,-1.764666e-11,0.047986890666639,-0.011042944785388
0.043830157023504,0.122635753512702,0.261517916770798,0.0384041172037477,0.0007826962356396,0.009580706978348,0.0192036645283482,-0.006418485247276,0.0112721417300856,0.0117348556777499,0.0465631929188066,0.0539198296869199,0.0470588235245872,0.0006726457268648,0.0181968569115543
0.0067599620536746,-0.0668478260958284,-0.0037050105735067,-0.0101369862993128,-0.0517862995555671,-0.0440689775403188,-0.0005494505561234,-0.0509043927522561,0.0700636942822537,-0.0683385580118163,0.0762711864593246,-0.0930694589337929,-0.0930979133037315,-0.0320412278794001,-0.0562404314873282
0.0728000942501883,-0.0064481958402649,0.079623790863671,-0.0197112088838339,-0.0134808157834846,-0.0129373177666849,-0.0258383727423648,0.129322080049661,-0.0193452380982663,0.147735035547133,0.0129358830120381,0.004275887725069,-0.147787610618137,0.030272389083503,0.140456699689188
