STT.N,BBY.N,PG.N,FMC.N,AMAT.OQ,A.N,CNP.N,WFC.N,TAP.N,OXY.N,LEN.N,IEX.N,AES.N,GIS.N,PH.N
-0.0608322386915893,-0.229399796524578,-0.0183412002713701,-0.2160345655306079,-0.339986075658832,-0.262264150949587,-0.124417830996872,-0.0339056726752386,-0.0280777537678182,-0.107763947688866,-0.191021324348596,-0.227653631292504,-0.612922705305442,0.0261614794892102,-0.220454545455095
0.0008791208693257,0.207920792061854,0.0191189397206339,-0.0312308634353939,0.1993670886053969,0.1391304347733949,0.0619300911868852,-0.111361079872816,0.105555555549146,0.0402629416532087,0.0061043285119504,0.0575307583769145,0.0803432137721267,0.0156138985170295,0.0466472303047316
0.149319279743286,0.300364298738282,0.0498780157281804,0.128318584093083,0.165054236294262,0.2245172878384509,-0.073161934882319,0.0901574850030948,0.150494598774231,-0.0126382306469154,0.0262611803634125,0.0446735395222098,0.1927797833944499,0.0746951219539669,0.148527290062485
0.0003781023157323,0.0432833730285134,0.021559514588839,0.1111111110998139,0.0090588827299091,0.0454712137963038,0.0379647749293726,0.0151869158860642,-0.0636507101496068,0.0716490017800981,0.258602150530549,0.13486842104116,-0.0102905569054199,0.0539007092298396,0.1183922046042959
0.0292822966607433,-0.0064446831364616,0.0371599803072089,0.123773717045175,0.0885286783006269,0.0645387583430073,-0.0542986425350936,0.0736842079142812,-0.0136704120102797,-0.0218620429502242,0.184322938878812,-0.0105507224057292,-0.171253822642038,-0.041988647381238,0.0681768677710108
-0.0572703607297961,-0.0891891891848807,0.038075416266252,0.0486111111357503,-0.0041237113377979,0.0263591433352717,-0.1565621735041679,0.0109937486345268,0.152900762932517,0.0342967244702528,-0.0041011088098109,0.0529411764532215,-0.6191881918825071,-0.0670030272593859,0.019747043644404
0.0944571349777885,0.175074183951724,0.0625073711527431,0.110463576164545,0.248447204968149,0.122311396472347,0.2399038461585859,0.0533049040549507,0.115022310349501,0.0956092135611566,-0.0443760188368113,0.0335195530612151,0.744186046513634,0.0566731559602589,0.001605780817371
-0.0771036475164093,-0.0612373737351939,0.0061120275326367,-0.0768129771025309,-0.103740556481944,-0.140446224263765,-0.0158976347473588,0.0354251011958091,-0.0091892693019901,-0.0137221269340101,0.0526914329063255,-0.0246299653933491,-0.108888888896837,-0.0932207902349764,0.0010020040185718
-0.0909802387040182,-0.0679210585107072,-0.0078661644117569,-0.0826873385115217,-0.0879934210463176,-0.12246256240756,-0.313950459430791,0.0299754299839163,0.0014010073243746,0.0386086956571887,-0.014549541816509,0.0539488320494181,-0.1832917705511799,0.0329171396279384,-0.0154183535278572
-0.0352817302834212,-0.214285714285999,0.0048957157486511,-0.150140845078513,-0.142470694317265,-0.103147516113648,-0.0064667842157153,-0.0446564885460282,-0.0665268204939512,0.0128192120647213,0.118421052615587,-0.116094986822297,-0.172519083962805,-0.0312087912320766,-0.0246938775313033
-0.0492170022472433,-0.093663911826402,0.001631299383692,-0.18329466357502,-0.218191377514549,-0.2016913319207059,-0.404733727815071,0.0159808230307434,-0.0303370786405531,-0.0966988996030653,-0.17075163397928,-0.0658768816120881,-0.621771217699083,-0.0538308984658443,-0.157564344010724
0.0192941176538849,-0.355623100306717,-0.0038206539817798,0.148944805181391,-0.1015467384008469,-0.288665254227168,0.195546342709757,0.0319104821127596,-0.0025680592795589,0.0963455149333294,0.0406606922084789,2.57327e-12,0.473170731707157,0.0154402894985648,0.0118616169270535
-0.105258130549784,0.0523584905741776,0.0082346305608049,-0.0879547862994295,-0.135479041914766,-0.0275502606142043,-0.15527426161348,-0.0772178578274708,-0.0624479600132355,-0.0362884516536523,0.0564393939280583,-0.0834670947057214,-0.168874172199207,0.0553575671205157,-0.0579388560049685
0.0706521739185064,-0.076199013889521,-0.0059217643132302,0.184740511228789,0.301298701266936,0.0528330781246855,-0.179600732636409,0.0479651162964356,0.216341030197363,0.0052854122574059,-0.0109358192919342,0.0575830109202458,-0.294820717138229,-0.0640021769787101,0.141847683869959
0.0877447425478017,0.343037360535983,-0.0503109101121803,-0.0735534488406216,0.134397870925731,0.411636363627792,0.106584105645871,-0.0791369757436712,-0.0498777772788579,-0.02383456012586,-0.0387522772583911,0.130159786957564,0.1977401129672719,0.0798644724264952,0.0744736155566605
-0.130456982386288,-0.127528901744911,0.0230952380947385,-0.0359915313958322,-0.235777126082209,-0.0747037609601405,0.111111111094523,0.0142826228130737,-0.0556583410235059,0.0306910539173111,-0.0267823462771816,-0.0368188512546387,0.424528301865529,0.0522187360135846,-0.0119940030122777
0.0151282051298328,0.0803312629512675,0.0004900990432654,-0.268667642746,-0.0813507290980187,-0.0824053452149554,-0.129879030903042,0.010667804553993,-0.0171428571536142,0.0267135325200996,0.0437984496052301,-0.1043567211593559,0.149006622503923,-0.0373637441960147,-0.1261651853588979
-0.0692093963251836,0.114220007667533,-0.0433563164750335,-0.222722722739829,0.0843776106960821,-0.199029126193362,-0.3328550932680489,-0.0363057085117353,-0.197610370512224,0.0236220472401587,0.0026433656208861,-0.049382716044286,-0.0432276656991156,-0.0458490985748615,0.0045346051299173
-0.138161784026813,-0.0722394220971728,0.0878328853915435,0.0096587250296171,-0.0308166410007429,-0.0037878787931791,0.541189016272097,-0.0079382580048251,0.0083160083134317,0.0106475477037198,-0.0081496573227002,0.0461760461733744,0.0903614457774771,0.0625145789764829,-0.0389481518068027
0.107492886493866,0.282165368952192,0.0135863352140009,0.155612244889911,0.160572337040262,0.218250950576219,0.120567375891083,0.0726828183761816,0.10371134022678,-0.0036715620824468,0.116966308596216,0.103442485331342,0.660220994484105,-0.0037133482567368,0.050077439314514
0.0936340279593724,0.11914401387004,0.0219254312732558,0.147350993411762,0.0657534246494236,0.131710362056513,0.222307486502709,0.0071167736684449,0.0328612233482208,0.130318257958729,0.236464173291666,0.0828885400398141,0.317803660564194,0.0370206162558431,-0.0013467381101658
0.0321037191997202,0.134883720929994,-0.0287519059097495,0.0885040885038937,0.0192802056744179,0.0783232211971288,-0.146596858638385,0.0434782608631237,-0.110748002911259,0.0021093010538422,0.0663683818229783,0.0507393447114774,-0.1982323232415939,0.0134672937149356,0.0385852090053661
0.1649746192884029,-0.0061475409638439,-0.0096282460561947,0.0561201944442802,0.229508196719394,0.1115089514012949,-0.0098159509136028,0.002579365086498,0.048999591678089,-0.0256333830006275,-0.0882517482404602,0.0249863604200169,-0.0094488189041535,-0.0268336116885922,0.0978804477253734
