STLD.OQ,ALB.N,MSI.N,PFE.N,SWK.N,ADP.OQ,EBAY.OQ,OKE.N,PHM.N,GPC.N,WAT.N,CPT.N,ALL.N,RCL.N,PH.N
0.2251428571511879,0.0446942692898569,0.159912376789028,-0.0391588107454762,0.0744400526780133,0.0581367643688018,0.26567706752108,0.0791443726715946,0.111216617200105,0.114383061576988,0.2181867097059059,0.0284651162531169,0.0252719665395538,-0.0601736972991781,0.0598290598257498
-0.019589552254984,-0.0469816273243453,0.0330500472010355,-0.0319480653283923,-0.0649908031908377,-0.0373789687064001,-0.0308760172271956,-0.0271816881493551,-0.0792565691187328,0.0006551648741135,0.0041961130570058,-0.053907380603465,-0.0773004974107177,-0.06006600661192,-0.0159261835139907
0.0802865109783439,0.0429309203573887,0.0113199359116785,-0.0196309383517018,0.0268713248845394,0.0104623489138276,0.0175351938789834,0.0005882353032755,-0.0032521358219571,-0.0572957741587975,-0.0851110622446251,0.0784015226311958,-0.0163671944352462,0.0148286929284711,-0.0020173805041745
-0.088044758530305,-0.0692307692301298,0.0031688546915122,-0.129355226252841,0.0267780634042465,0.0841078067016809,-0.0388349514556285,-0.146697135673904,-0.119524697125642,0.0342657342648622,-0.129807692315319,0.0107623318218657,-0.0452161331418804,-0.0407407407142315,-0.025345980397978
0.117855989678404,0.0487318324223731,0.0870938627977331,-0.0163825674385291,0.0014604631885506,0.0072867552372206,0.131565656572774,-0.0455810716815056,0.10161418367166,-0.0013522650512473,0.0837016574410034,0.0470275066370878,0.0686893728507592,0.1066602316680259,0.0951864424332749
0.0285970008572998,0.0464764800147803,-0.060629251937966,0.100000000018462,0.0069462580883301,-0.0197590369325773,-0.0348136576427882,-0.0291651476557583,-0.0536173446008974,-0.00171191350539,-0.0364516951458279,-0.0075627737499548,-0.0361853832637707,-0.0143092472819352,-0.035813477560253
0.307237397896567,0.141329856593468,0.0053120849991195,0.101200686136673,0.0208159866873493,-0.042492917854889,-0.0034682080901888,0.0718061122698209,0.0137195121717122,-0.0316484517559674,0.109788359830447,0.123964088395684,-0.0373589791075313,-0.0923213492910472,0.148726500905659
-0.0090478242158136,-0.0301576422268638,-0.0576838397178929,0.0291418152839426,0.0224306688492846,0.0512061902575736,-0.0705336426950511,0.082448690724467,-0.0373433584022992,0.0467905008443058,0.0185935637762078,0.0115207373092114,0.0524495677085284,0.0809001915415257,0.0347041068793565
0.237528946641681,0.0725176222193751,0.0726096692416769,-0.0484917907390622,0.0161765404543994,-0.0070949030223944,-0.02496255617704,0.0542661000376969,0.0013532309620145,-0.0079778464023264,0.0098291598186066,0.1040865451019909,-0.0426145495358481,-0.0463004993139587,0.0312140207573044
0.1006522122478549,0.0544652701225035,-0.0680925360007805,0.0164526484863869,0.031385708637343,-0.0350262697029257,-0.119047619043233,0.0329794343153953,-0.0278500780535039,-0.0041067761649988,0.0502896871274692,-0.0460791117102785,0.084052964867242,-0.0054735840204149,0.0054583798483873
-0.0696668802195998,0.0037641154220839,-0.012177985940763,-0.0569769757867495,-0.0708133971361649,0.0315335753461792,-0.0464981110123337,0.0175704331897586,-0.130655957170945,-0.0135166093954253,-0.0809796999245435,0.0388476647634712,-0.0200035404606143,-0.0887772194467009,-0.0347039240020637
0.135544115300272,0.0011944444387821,-0.0421520770296379,-0.0080304311175855,-0.0214800832384006,0.0014143186847006,-0.1072843645134049,0.0133968443119561,-0.112082592975752,-0.0246446538484245,0.0660264105480106,0.0397080068210622,-0.0050899836303971,0.0084896568681973,-0.0053832350616559
-0.117432309095516,0.0530492898574121,0.129528535993834,0.107371112048186,-0.0391783142621094,-0.0350606394621159,-0.178217821764253,0.102597717530682,-0.0100729419882375,-0.0004800768311551,-0.0837837837746035,0.0394289598930502,0.0381874657416856,-0.1137254902043899,-0.0690721649394861
-0.0901413305670316,0.0888536294942771,0.0272407732968052,0.0701400835155477,0.0409962530204886,0.0786106033016407,0.157457415868597,0.0284869658460278,0.0410526316230646,-0.0074447646253984,0.0484267452903455,0.0149117069623652,0.0259215481105195,0.0761061946664701,0.0286544846614063
-0.0385752825833484,-0.0070354421043763,0.0715167527191907,0.0290275761932108,0.0621902709789463,0.0068997184682067,0.0179468772277835,-0.0125424614525196,0.075204683427619,0.0521526018041138,0.0616647127744969,-0.0118560793738984,0.08267172936712,0.0680209545456001,0.0496961512415042
0.191476709611399,0.19694459781386,-0.0776000000032074,-0.060296191832667,-0.044132397173371,0.044359949292923,0.132933709448366,0.1100718765532429,-0.0273069679802002,0.0554138650883944,0.0998233215729263,0.0619655308576301,-0.0218396301515463,0.0435454779448756,0.0759037694692379
0.0820163034392858,0.0724281101253472,-0.0385949696465211,0.040819653631456,0.0707240293940354,-0.0244741100334224,0.0068471833219971,0.0386740331579084,0.0887383026849937,0.0300966608173512,0.0048192771109936,-0.0122646184456845,0.0402372156558399,0.0481481481587325,0.0012752469102612
0.0023653511610632,0.0320789608434508,-0.0703751863664801,-0.057839214264361,-0.0085906441355847,0.0260672825730091,-0.070479134474733,-0.002775208132422,-0.0171834382614197,0.0186657756243165,-0.0213828936801718,-0.0654134009745505,0.0256773787159652,-0.0215506478321514,-0.0790608528927849
0.208320493072613,0.0860724234002863,-0.0345330739195133,0.013127413134555,0.138596142346508,-0.0310659898400768,0.0771533089292884,0.003038802119746,0.0368357487893378,0.0018975331964439,0.157647539326882,0.061611374397571,-0.0760251881323681,0.0857902368135015,0.0764828303594118
-0.0374904361046627,0.0496281097731797,-0.0670025188933571,-0.0383787665118964,-0.0295144952975051,0.0433780385510976,-0.0101883297484258,-0.0291307387408547,-0.139196272568344,0.0248316498340303,-0.0428647027752181,-0.081887755115157,-0.001662234027338,-0.0945948785436899,-0.0013556117173775
0.148889679084163,0.0127236658689151,-0.0432809106044574,0.0120192307829077,0.0018546544590376,-0.0232738683374816,0.0339987523650116,0.080172827639557,-0.103626484686924,0.0137715313507485,0.0689273866434992,-0.0134427976932552,0.0064483285283218,0.040217123132644,0.0475785896320719
0.0256944444440759,0.026850507985426,-0.0192416525287003,0.0475059382332852,0.0527456647579834,0.0295535508853138,0.0238310708814807,0.0835682867059082,0.0166288737486266,0.0083673469415199,0.024655172413557,-0.0093870004257431,0.0376290376346868,-0.0139943073935267,0.0675472135416944
0.0584518167339139,-0.0426383981167199,0.0496249278839456,0.050019786591923,0.0849347975362882,0.1103663985575749,-0.0406599882315281,0.1175376988234589,0.0144981412688233,0.0386561424870149,0.0146390712005451,0.071787508935045,-0.0070791137445047,0.0459465960853813,0.103053800600182
