EQT.N,KR.N,LH.N,CHD.N,DOV.N,AMT.N,BEN.N,CMA.N,FDS.N,PPL.N,ED.N,MCHP.OQ,VRSN.OQ,AKAM.OQ,O.N
0.0763658940468327,0.0446017699217395,0.0868787002534653,0.0075471698231668,-0.0141364474372361,-0.0243902439004126,0.0867334271473732,0.0471921515627602,-0.0213206046100515,0.0662591687086098,0.0039169604464157,0.135378553350981,0.0887738853384522,-0.11698717947159,-0.0062329538835056
0.0044434729259201,0.0301193321154864,-0.0025335697966207,-0.0128012445891001,0.0440438376971155,0.136315789461154,0.033736958354005,0.0148602810276146,0.0396671248222189,0.0538867232684235,-0.0367051678477263,0.0128750713619428,0.090676416838851,0.0029491833015669,-0.0126939087260184
-0.0472895040269285,-0.0722295514639002,-0.0060960121837005,-0.0309938012434842,0.0219780219610073,-0.0273274664169406,-0.0229936435302074,-0.043650021064537,0.0708130972690031,0.0250810747161618,-0.0757886112171688,-0.087235091179447,0.0636942675431402,0.100203573836356,-0.0766978950990177
-0.0494350282407063,-0.0771418414667928,-0.0563506261546226,0.0123813454220902,-0.0029325513051684,-0.0080952381199626,-0.0384992828518246,-0.114511518414174,-0.0345281638540911,0.007480230797769,-0.0319148936290413,-0.0197084233309648,-0.06429246769052,-0.30180921053478,-0.0632354038710448
0.0485026165308926,0.0268990482560373,0.0515910629772105,-0.0826486010806398,-0.0273864268829042,-0.0489678348550877,0.034545026296001,0.0592480060646909,-0.0899073315766015,0.0237590157044291,0.064995232200445,0.0692236192396063,0.0845402492703773,-0.051236749124691,0.156163169403132
0.054482618406843,0.0729872084460408,0.0073396857946306,0.0469619407951528,0.031376518228333,0.0989399293325015,-0.0324049479994102,-0.0696435444598299,0.14383447353873,-0.0346453049023011,0.0078363082186434,-0.057113187953332,0.0478260869803859,-0.1083178150279809,0.0400865633535385
0.0857914015527579,0.0305049088341223,-0.1211811325597509,0.0057397958973486,-0.0971540725930358,0.0146991272410417,0.0182600838453637,-0.0897035881473062,0.0287381473486639,0.116630669531711,0.017062634992149,-0.086729074884617,0.0103734439877836,0.364079359559868,0.061829546221416
-0.0576687589122796,-0.0191389183755052,0.0570181818266191,0.188101818705923,0.0103681786715231,0.0307831597994819,-0.0501233806214181,-0.0192802056266904,-0.109490486939564,-0.0143133462125978,0.0417613089633855,-0.12381117428694,0.199765327075321,-0.0288338861829198,-0.0306128462414186
0.0079455164535111,-0.0709565217293651,0.0393559928258809,-0.0365288667310089,-0.0041054451121029,-0.0645586297707472,-0.0694195073027587,-0.0348697041224355,-0.111359285258465,0.0280333634325247,0.0082559339778553,0.0913511635965702,-0.080440097787632,-0.0909090909069002,-0.0470939948287576
0.0463588588441441,-0.0471733433083653,-0.0218456242290269,-0.0157203625009696,-0.1243219787380919,-0.119014084499759,-0.0891374639584064,0.002067539618894,0.0041292639146999,-0.0608562104038596,-0.107881269156558,0.0155951623059886,-0.0981122042072333,-0.127167630064805,-0.0925296993892301
0.109465253330802,-0.0444504586437533,0.0464266377860598,0.0059917069440769,0.033280589901463,0.0242472688555539,-0.0945984841211284,-0.16918844569512,-0.0567462592834316,-0.0723630417096605,-0.0488317273953433,-0.0253675755669447,0.0259433962372451,0.1642384105932099,-0.0506208239747312
-0.0441415125144169,0.0474226804022274,-0.0469538222979529,0.0145903479233471,0.0065044567500822,0.020031217469461,0.0298097872920595,-0.0149083436008397,0.0233662613874517,0.0193415866465831,-0.0291024700501077,0.0633528265180989,-0.0448275862157639,-0.199089874865088,0.119408508266774
0.12682512733753,0.0728346456470932,0.0263300760165635,0.0475663716807135,0.184059358552922,0.107370568735316,-0.0189710279503164,-0.0099771949863585,0.114349359582708,0.0457317072996055,0.0478589420512363,0.12282309805811,0.0845367027501349,0.270241477268044,0.032147417133389
